master_id,record_type,event_date,event_year,event_month,date_precision,latitude,longitude,state,district,location_name,initiation_year,triggering_factor,material_type,movement_type,activity,landslide_area,persons_death,injury_count,source,source_event_id,source_record_url,source_records,source_count,coordinate_source,coordinate_inherited,match_confidence,data_quality,dedup_key,duplicate_group_id,is_duplicate,duplicate_of,notes,dataset_source,original_event_date,event_date_standardized,event_date_only,original_latitude,original_longitude,latitude_standardized,longitude_standardized,coordinates_valid,latitude_compare,longitude_compare,date_compare
IND-INV-028504,INVENTORY,,,,unknown,23.397884,93.384281,Mizoram,Champhai,,,Rainfall and Anthropogenic,Rock,Slide,Active,0.0,,,Geological Survey of India (GSI) inventory,MZ/CHA/84E07/2017/109,,GSI:17966,1,GSI,False,SOURCE,HIGH,23.398_93.384,,False,,OBJECTID=17966,LandslideGuard_Project_Master,,,,23.397884,93.384281,23.397884,93.384281,True,23.398,93.384,
IND-INV-028523,INVENTORY,,,,unknown,23.462667,93.317472,Mizoram,Champhai,,,Rainfall and Anthropogenic,Debris,Slide,Active,0.0,,,Geological Survey of India (GSI) inventory,MZ/CHA/84E07/2017/48,,GSI:17940,1,GSI,False,SOURCE,HIGH,23.463_93.317,,False,,OBJECTID=17940,LandslideGuard_Project_Master,,,,23.462667,93.317472,23.462667,93.317472,True,23.463,93.317,
IND-INV-028524,INVENTORY,,,,unknown,23.462667,93.317472,Mizoram,Champhai,,,Rainfall and Anthropogenic,Debris,Slide,Active,0.0,,,Geological Survey of India (GSI) inventory,MZ/CHA/84E07/2017/47,,GSI:16751,1,GSI,False,SOURCE,HIGH,23.463_93.317,,False,,OBJECTID=16751,LandslideGuard_Project_Master,,,,23.462667,93.317472,23.462667,93.317472,True,23.463,93.317,
IND-INV-028526,INVENTORY,,,,unknown,23.466951,93.311834,Mizoram,Champhai,Champhai slide,,Anthropogenic,Debris,Slide,Active,0.0,,,Geological Survey of India (GSI) inventory,MZ/CHA/84E07/2017/30,,GSI:16724,1,GSI,False,SOURCE,HIGH,23.467_93.312,,False,,OBJECTID=16724,LandslideGuard_Project_Master,,,,23.466951,93.311834,23.466951,93.311834,True,23.467,93.312,
IND-INV-028527,INVENTORY,,,,unknown,23.46718,93.311778,Mizoram,Champhai,Champhai slide,,Rainfall,Debris,Slide,Active,0.0,,,Geological Survey of India (GSI) inventory,MZ/CHA/84E07/2017/31,,GSI:16725,1,GSI,False,SOURCE,HIGH,23.467_93.312,,False,,OBJECTID=16725,LandslideGuard_Project_Master,,,,23.46718,93.311778,23.46718,93.311778,True,23.467,93.312,
IND-INV-028545,INVENTORY,,,,unknown,23.467623,93.250867,Mizoram,Champhai,,,Rainfall,Rock,Slide,Active,0.0,,,Geological Survey of India (GSI) inventory,MZ/CHA/84E07/2017/32,,GSI:16726,1,GSI,False,SOURCE,HIGH,23.468_93.251,,False,,OBJECTID=16726,LandslideGuard_Project_Master,,,,23.467623,93.250867,23.467623,93.250867,True,23.468,93.251,
IND-INV-028546,INVENTORY,,,,unknown,23.467679,93.250636,Mizoram,Champhai,,,Rainfall,Rock,Slide,Active,0.0,,,Geological Survey of India (GSI) inventory,MZ/CHA/84E07/2017/33,,GSI:16746,1,GSI,False,SOURCE,HIGH,23.468_93.251,,False,,OBJECTID=16746,LandslideGuard_Project_Master,,,,23.467679,93.250636,23.467679,93.250636,True,23.468,93.251,
IND-INV-028552,INVENTORY,,,,unknown,23.474528,93.241611,Mizoram,Champhai,,,Rainfall and Anthropogenic,Debris,Slide,Active,0.0,,,Geological Survey of India (GSI) inventory,MZ/CHA/84E03/2017/41,,GSI:18105,1,GSI,False,SOURCE,HIGH,23.475_93.242,,False,,OBJECTID=18105,LandslideGuard_Project_Master,,,,23.474528,93.241611,23.474528,93.241611,True,23.475,93.242,
IND-INV-028553,INVENTORY,,,,unknown,23.474611,93.241556,Mizoram,Champhai,,,Rainfall and Anthropogenic,Debris,Slide,Active,0.0,,,Geological Survey of India (GSI) inventory,MZ/CHA/84E03/2017/42,,GSI:18106,1,GSI,False,SOURCE,HIGH,23.475_93.242,,False,,OBJECTID=18106,LandslideGuard_Project_Master,,,,23.474611,93.241556,23.474611,93.241556,True,23.475,93.242,
IND-INV-028611,INVENTORY,,,,unknown,23.457971,93.263265,Mizoram,Champhai,,,Rainfall,Rock,Slide,Reactivated,0.0,,,Geological Survey of India (GSI) inventory,MZ/CHA/84E07/2017/19,,GSI:16989,1,GSI,False,SOURCE,HIGH,23.458_93.263,,False,,OBJECTID=16989,LandslideGuard_Project_Master,,,,23.457971,93.263265,23.457971,93.263265,True,23.458,93.263,
IND-INV-028612,INVENTORY,,,,unknown,23.45835,93.263247,Mizoram,Champhai,,,Rainfall and Anthropogenic,Rock,Slide,Active,0.0,,,Geological Survey of India (GSI) inventory,MZ/CHA/84E07/2017/20,,GSI:17013,1,GSI,False,SOURCE,HIGH,23.458_93.263,,False,,OBJECTID=17013,LandslideGuard_Project_Master,,,,23.45835,93.263247,23.45835,93.263247,True,23.458,93.263,
IND-INV-028631,INVENTORY,,,,unknown,23.340722,93.081083,Mizoram,Champhai,,,Rainfall,Debris,Slide,Active,0.0,,,Geological Survey of India (GSI) inventory,MZ/CHA/84E03/2017/35,,GSI:18081,1,GSI,False,SOURCE,HIGH,23.341_93.081,,False,,OBJECTID=18081,LandslideGuard_Project_Master,,,,23.340722,93.081083,23.340722,93.081083,True,23.341,93.081,
IND-INV-028632,INVENTORY,,,,unknown,23.341111,93.080583,Mizoram,Champhai,,,Rainfall,Debris,Slide,Active,0.0,,,Geological Survey of India (GSI) inventory,MZ/CHA/84E03/2017/43,,GSI:18107,1,GSI,False,SOURCE,HIGH,23.341_93.081,,False,,OBJECTID=18107,LandslideGuard_Project_Master,,,,23.341111,93.080583,23.341111,93.080583,True,23.341,93.081,
IND-INV-028633,INVENTORY,,,,unknown,23.341194,93.080389,Mizoram,Champhai,,,Rainfall,Debris,Slide,Active,0.0,,,Geological Survey of India (GSI) inventory,MZ/CHA/84E03/2017/51,,GSI:17895,1,GSI,False,SOURCE,HIGH,23.341_93.080,,False,,OBJECTID=17895,LandslideGuard_Project_Master,,,,23.341194,93.080389,23.341194,93.080389,True,23.341,93.08,
IND-INV-028634,INVENTORY,,,,unknown,23.341333,93.080056,Mizoram,Champhai,,,Rainfall and Anthropogenic,Debris,Slide,Active,0.0,,,Geological Survey of India (GSI) inventory,MZ/CHA/84E03/2017/57,,GSI:17920,1,GSI,False,SOURCE,HIGH,23.341_93.080,,False,,OBJECTID=17920,LandslideGuard_Project_Master,,,,23.341333,93.080056,23.341333,93.080056,True,23.341,93.08,
IND-INV-028665,INVENTORY,,,,unknown,23.222652,92.940269,Mizoram,Serchhip,,,Rainfall,Rock,Slide,Suspended,113.095289,,,Geological Survey of India (GSI) inventory,MZ/SER/84A16/2018/42,,GSI:21253,1,GSI,False,SOURCE,HIGH,23.223_92.940,,False,,OBJECTID=21253,LandslideGuard_Project_Master,,,,23.222652,92.940269,23.222652,92.940269,True,23.223,92.94,
IND-INV-028666,INVENTORY,,,,unknown,23.222652,92.940269,Mizoram,Serchhip,,,Rainfall,Rock,Slide,Suspended,752.365291,,,Geological Survey of India (GSI) inventory,MZ/SER/84A16/2018/41,,GSI:21252,1,GSI,False,SOURCE,HIGH,23.223_92.940,,False,,OBJECTID=21252,LandslideGuard_Project_Master,,,,23.222652,92.940269,23.222652,92.940269,True,23.223,92.94,
IND-INV-028668,INVENTORY,,,,unknown,23.457028,93.006722,Mizoram,Serchhip,Vanchengpui slide,,Rainfall and Anthropogenic,Debris,Slide,Active,0.0,,,Geological Survey of India (GSI) inventory,MZ/SER/84E03/2017/4,,GSI:16787,1,GSI,False,SOURCE,HIGH,23.457_93.007,,False,,OBJECTID=16787,LandslideGuard_Project_Master,,,,23.457028,93.006722,23.457028,93.006722,True,23.457,93.007,
IND-INV-028669,INVENTORY,,,,unknown,23.456613,93.006652,Mizoram,Serchhip,Vanchengpui slide,,Rainfall and Anthropogenic,Debris,Slide,Active,0.0,,,Geological Survey of India (GSI) inventory,MZ/SER/84E03/2017/2,,GSI:16785,1,GSI,False,SOURCE,HIGH,23.457_93.007,,False,,OBJECTID=16785,LandslideGuard_Project_Master,,,,23.456613,93.006652,23.456613,93.006652,True,23.457,93.007,
IND-INV-028670,INVENTORY,,,,unknown,23.456861,93.006694,Mizoram,Serchhip,,,Rainfall and Anthropogenic,Rock,Slide,Active,0.0,,,Geological Survey of India (GSI) inventory,MZ/SER/84E03/2017/3,,GSI:16786,1,GSI,False,SOURCE,HIGH,23.457_93.007,,False,,OBJECTID=16786,LandslideGuard_Project_Master,,,,23.456861,93.006694,23.456861,93.006694,True,23.457,93.007,
IND-INV-028693,INVENTORY,,,,unknown,23.658944,92.964056,Mizoram,Aizawl,,,Rainfall,Rock,Slide,Active,374.0,,,Geological Survey of India (GSI) inventory,MZ/AIZ/84A14/2015/106,,GSI:12391,1,GSI,False,SOURCE,HIGH,23.659_92.964,,False,,OBJECTID=12391,LandslideGuard_Project_Master,,,,23.658944,92.964056,23.658944,92.964056,True,23.659,92.964,
IND-INV-028694,INVENTORY,,,,unknown,23.658861,92.963722,Mizoram,Aizawl,,,Rainfall,Debris,Slide,Reactivated,3000.0,,,Geological Survey of India (GSI) inventory,MZ/AIZ/84A14/2015/107,,GSI:12392,1,GSI,False,SOURCE,HIGH,23.659_92.964,,False,,OBJECTID=12392,LandslideGuard_Project_Master,,,,23.658861,92.963722,23.658861,92.963722,True,23.659,92.964,
IND-INV-028706,INVENTORY,,,,unknown,23.667361,92.978,Mizoram,Aizawl,,,Rainfall,Rock,Slide,Reactivated,525.0,,,Geological Survey of India (GSI) inventory,MZ/AIZ/84A14/2015/91,,GSI:11041,1,GSI,False,SOURCE,HIGH,23.667_92.978,,False,,OBJECTID=11041,LandslideGuard_Project_Master,,,,23.667361,92.978,23.667361,92.978,True,23.667,92.978,
IND-INV-028707,INVENTORY,,,,unknown,23.667361,92.978,Mizoram,Aizawl,,,Rainfall,Rock,Slide,Reactivated,525.0,,,Geological Survey of India (GSI) inventory,MZ/AIZ/84A14/2015/92,,GSI:11134,1,GSI,False,SOURCE,HIGH,23.667_92.978,,False,,OBJECTID=11134,LandslideGuard_Project_Master,,,,23.667361,92.978,23.667361,92.978,True,23.667,92.978,
IND-INV-028708,INVENTORY,,,,unknown,23.667306,92.978028,Mizoram,Aizawl,,,Rainfall,Rock,Slide,Active,350.0,,,Geological Survey of India (GSI) inventory,MZ/AIZ/84A14/2015/93,,GSI:11154,1,GSI,False,SOURCE,HIGH,23.667_92.978,,False,,OBJECTID=11154,LandslideGuard_Project_Master,,,,23.667306,92.978028,23.667306,92.978028,True,23.667,92.978,
IND-INV-028709,INVENTORY,,,,unknown,23.681206,93.019927,Mizoram,Aizawl,,,"Rainfall, Anthropogenic",Debris,Slide,Active,0.0,,,Geological Survey of India (GSI) inventory,MZ/AIZ/84E02/2017/36,,GSI:16704,1,GSI,False,SOURCE,HIGH,23.681_93.020,,False,,OBJECTID=16704,LandslideGuard_Project_Master,,,,23.681206,93.019927,23.681206,93.019927,True,23.681,93.02,
IND-INV-028710,INVENTORY,,,,unknown,23.68054,93.020091,Mizoram,Aizawl,,,"Rainfall, Anthropogenic",Debris,Slide,Active,0.0,,,Geological Survey of India (GSI) inventory,MZ/AIZ/84E02/2017/34,,GSI:16702,1,GSI,False,SOURCE,HIGH,23.681_93.020,,False,,OBJECTID=16702,LandslideGuard_Project_Master,,,,23.68054,93.020091,23.68054,93.020091,True,23.681,93.02,
IND-INV-028734,INVENTORY,,,,unknown,23.636699,93.083183,Mizoram,Champhai,,,"Rainfall, Anthropogenic",Rock,Slide,Active,0.0,,,Geological Survey of India (GSI) inventory,MZ/CHA/84E02/2017/23,,GSI:16958,1,GSI,False,SOURCE,HIGH,23.637_93.083,,False,,OBJECTID=16958,LandslideGuard_Project_Master,,,,23.636699,93.083183,23.636699,93.083183,True,23.637,93.083,
IND-INV-028735,INVENTORY,,,,unknown,23.636647,93.082939,Mizoram,Champhai,,,"Rainfall, Anthropogenic",Debris,Slide,Active,0.0,,,Geological Survey of India (GSI) inventory,MZ/CHA/84E02/2017/11,,GSI:16953,1,GSI,False,SOURCE,HIGH,23.637_93.083,,False,,OBJECTID=16953,LandslideGuard_Project_Master,,,,23.636647,93.082939,23.636647,93.082939,True,23.637,93.083,
IND-INV-028740,INVENTORY,,,,unknown,23.639272,93.066239,Mizoram,Champhai,,,"Rainfall, Anthropogenic",Soil,Slide,Active,0.0,,,Geological Survey of India (GSI) inventory,MZ/CHA/84E02/2017/0086,,GSI:17912,1,GSI,False,SOURCE,HIGH,23.639_93.066,,False,,OBJECTID=17912,LandslideGuard_Project_Master,,,,23.639272,93.066239,23.639272,93.066239,True,23.639,93.066,
IND-INV-028741,INVENTORY,,,,unknown,23.638822,93.066182,Mizoram,Champhai,,,"Rainfall, Anthropogenic",Soil,Slide,Active,0.0,,,Geological Survey of India (GSI) inventory,MZ/CHA/84E02/2017/0087,,GSI:17911,1,GSI,False,SOURCE,HIGH,23.639_93.066,,False,,OBJECTID=17911,LandslideGuard_Project_Master,,,,23.638822,93.066182,23.638822,93.066182,True,23.639,93.066,
IND-INV-028760,INVENTORY,,,,unknown,23.602395,93.084222,Mizoram,Champhai,,,"Rainfall, Anthropogenic",Rock,Slide,Active,0.0,,,Geological Survey of India (GSI) inventory,MZ/CHA/84E02/2017/0124,,GSI:18172,1,GSI,False,SOURCE,HIGH,23.602_93.084,,False,,OBJECTID=18172,LandslideGuard_Project_Master,,,,23.602395,93.084222,23.602395,93.084222,True,23.602,93.084,
IND-INV-028761,INVENTORY,,,,unknown,23.602028,93.083824,Mizoram,Champhai,,,"Rainfall, Anthropogenic",Rock,Slide,Active,0.0,,,Geological Survey of India (GSI) inventory,MZ/CHA/84E02/2017/2,,GSI:17832,1,GSI,False,SOURCE,HIGH,23.602_93.084,,False,,OBJECTID=17832,LandslideGuard_Project_Master,,,,23.602028,93.083824,23.602028,93.083824,True,23.602,93.084,
IND-INV-028768,INVENTORY,,,,unknown,23.573051,93.102716,Mizoram,Champhai,,,"Rainfall, Anthropogenic",Debris,Slide,Active,0.0,,,Geological Survey of India (GSI) inventory,MZ/CHA/84E02/2017/28,,GSI:16987,1,GSI,False,SOURCE,HIGH,23.573_93.103,,False,,OBJECTID=16987,LandslideGuard_Project_Master,,,,23.573051,93.102716,23.573051,93.102716,True,23.573,93.103,
IND-INV-028769,INVENTORY,,,,unknown,23.57348,93.102938,Mizoram,Champhai,,,Anthropogenic,Rock,Slide,Active,0.0,,,Geological Survey of India (GSI) inventory,MZ/CHA/84E02/2017/0069,,GSI:18026,1,GSI,False,SOURCE,HIGH,23.573_93.103,,False,,OBJECTID=18026,LandslideGuard_Project_Master,,,,23.57348,93.102938,23.57348,93.102938,True,23.573,93.103,
IND-INV-028776,INVENTORY,,,,unknown,23.603865,93.204311,Mizoram,Champhai,,,"Rainfall, Anthropogenic",Rock,Slide,Active,0.0,,,Geological Survey of India (GSI) inventory,MZ/CHA/84E02/2017/27,,GSI:16986,1,GSI,False,SOURCE,HIGH,23.604_93.204,,False,,OBJECTID=16986,LandslideGuard_Project_Master,,,,23.603865,93.204311,23.603865,93.204311,True,23.604,93.204,
IND-INV-028777,INVENTORY,,,,unknown,23.604431,93.204251,Mizoram,Champhai,,,Anthropogenic,Rock,Slide,Active,0.0,,,Geological Survey of India (GSI) inventory,MZ/CHA/84E02/2017/0007,,GSI:17975,1,GSI,False,SOURCE,HIGH,23.604_93.204,,False,,OBJECTID=17975,LandslideGuard_Project_Master,,,,23.604431,93.204251,23.604431,93.204251,True,23.604,93.204,
IND-INV-028798,INVENTORY,,,,unknown,23.803085,93.159225,Mizoram,Champhai,,,Rainfall,Debris,Slide,Suspended,0.0,,,Geological Survey of India (GSI) inventory,MZ/CHA/84E01/2017/25,,GSI:16910,1,GSI,False,SOURCE,HIGH,23.803_93.159,,False,,OBJECTID=16910,LandslideGuard_Project_Master,,,,23.803085,93.159225,23.803085,93.159225,True,23.803,93.159,
IND-INV-028799,INVENTORY,,,,unknown,23.803364,93.159164,Mizoram,Champhai,,,Rainfall,Rock,Slide,Suspended,0.0,,,Geological Survey of India (GSI) inventory,MZ/CHA/84E01/2017/26,,GSI:16911,1,GSI,False,SOURCE,HIGH,23.803_93.159,,False,,OBJECTID=16911,LandslideGuard_Project_Master,,,,23.803364,93.159164,23.803364,93.159164,True,23.803,93.159,
IND-INV-028803,INVENTORY,,,,unknown,23.801054,93.168762,Mizoram,Champhai,,,Rainfall,Rock,Slide,Suspended,0.0,,,Geological Survey of India (GSI) inventory,MZ/CHA/84E01/2017/28,,GSI:16930,1,GSI,False,SOURCE,HIGH,23.801_93.169,,False,,OBJECTID=16930,LandslideGuard_Project_Master,,,,23.801054,93.168762,23.801054,93.168762,True,23.801,93.169,
IND-INV-028804,INVENTORY,,,,unknown,23.801399,93.168648,Mizoram,Champhai,,,,Rock,Slide,Suspended,0.0,,,Geological Survey of India (GSI) inventory,MZ/CHA/84E01/2017/8,,GSI:17793,1,GSI,False,SOURCE,HIGH,23.801_93.169,,False,,OBJECTID=17793,LandslideGuard_Project_Master,,,,23.801399,93.168648,23.801399,93.168648,True,23.801,93.169,
IND-INV-028812,INVENTORY,,,,unknown,23.860361,93.203804,Mizoram,Champhai,,,Rainfall,Rock,Slide,Active,0.0,,,Geological Survey of India (GSI) inventory,MZ/CHA/84E01/2017/3,,GSI:17772,1,GSI,False,SOURCE,HIGH,23.860_93.204,,False,,OBJECTID=17772,LandslideGuard_Project_Master,,,,23.860361,93.203804,23.860361,93.203804,True,23.86,93.204,
IND-INV-028813,INVENTORY,,,,unknown,23.860361,93.203804,Mizoram,Champhai,,,Rainfall,Debris,Slide,Suspended,0.0,,,Geological Survey of India (GSI) inventory,MZ/CHA/84E01/2017/2,,GSI:17771,1,GSI,False,SOURCE,HIGH,23.860_93.204,,False,,OBJECTID=17771,LandslideGuard_Project_Master,,,,23.860361,93.203804,23.860361,93.203804,True,23.86,93.204,
IND-INV-028837,INVENTORY,,,,unknown,23.938583,93.213997,Mizoram,Champhai,,,,Rock,Slide,Suspended,0.0,,,Geological Survey of India (GSI) inventory,MZ/CHA/84E01/2017/43,,GSI:16837,1,GSI,False,SOURCE,HIGH,23.939_93.214,,False,,OBJECTID=16837,LandslideGuard_Project_Master,,,,23.938583,93.213997,23.938583,93.213997,True,23.939,93.214,
IND-INV-028838,INVENTORY,,,,unknown,23.939194,93.214195,Mizoram,Champhai,,,Rainfall,Debris,Slide,Active,0.0,,,Geological Survey of India (GSI) inventory,MZ/CHA/84E01/2017/22,,GSI:16907,1,GSI,False,SOURCE,HIGH,23.939_93.214,,False,,OBJECTID=16907,LandslideGuard_Project_Master,,,,23.939194,93.214195,23.939194,93.214195,True,23.939,93.214,
IND-INV-028852,INVENTORY,,,,unknown,23.966249,93.041115,Mizoram,Aizawl,,,Rainfall,Rock,Slide,Suspended,0.0,,,Geological Survey of India (GSI) inventory,MZ/AIZ/84E01/2017/76,,GSI:18062,1,GSI,False,SOURCE,HIGH,23.966_93.041,,False,,OBJECTID=18062,LandslideGuard_Project_Master,,,,23.966249,93.041115,23.966249,93.041115,True,23.966,93.041,
IND-INV-028853,INVENTORY,,,,unknown,23.966249,93.041115,Mizoram,Aizawl,,,Rainfall,Rock,Slide,Suspended,0.0,,,Geological Survey of India (GSI) inventory,MZ/AIZ/84E01/2017/97,,GSI:18065,1,GSI,False,SOURCE,HIGH,23.966_93.041,,False,,OBJECTID=18065,LandslideGuard_Project_Master,,,,23.966249,93.041115,23.966249,93.041115,True,23.966,93.041,
IND-INV-028857,INVENTORY,,,,unknown,23.958944,93.022781,Mizoram,Aizawl,,,Rainfall,Debris,Slide,Suspended,0.0,,,Geological Survey of India (GSI) inventory,MZ/AIZ/84E01/2017/87,,GSI:17871,1,GSI,False,SOURCE,HIGH,23.959_93.023,,False,,OBJECTID=17871,LandslideGuard_Project_Master,,,,23.958944,93.022781,23.958944,93.022781,True,23.959,93.023,
IND-INV-028858,INVENTORY,,,,unknown,23.958944,93.022781,Mizoram,Aizawl,,,Rainfall,Debris,Slide,Suspended,0.0,,,Geological Survey of India (GSI) inventory,MZ/AIZ/84E01/2017/102,,GSI:18218,1,GSI,False,SOURCE,HIGH,23.959_93.023,,False,,OBJECTID=18218,LandslideGuard_Project_Master,,,,23.958944,93.022781,23.958944,93.022781,True,23.959,93.023,
IND-INV-028861,INVENTORY,,,,unknown,23.927389,93.02803,Mizoram,Aizawl,,,Rainfall,Debris,Slide,Suspended,0.0,,,Geological Survey of India (GSI) inventory,MZ/AIZ/84E01/2017/77,,GSI:18063,1,GSI,False,SOURCE,HIGH,23.927_93.028,,False,,OBJECTID=18063,LandslideGuard_Project_Master,,,,23.927389,93.02803,23.927389,93.02803,True,23.927,93.028,
IND-INV-028862,INVENTORY,,,,unknown,23.927389,93.02803,Mizoram,Aizawl,,,Rainfall,Rock,Slide,Inactive,0.0,,,Geological Survey of India (GSI) inventory,MZ/AIZ/84E01/2017/78,,GSI:18064,1,GSI,False,SOURCE,HIGH,23.927_93.028,,False,,OBJECTID=18064,LandslideGuard_Project_Master,,,,23.927389,93.02803,23.927389,93.02803,True,23.927,93.028,
IND-INV-028914,INVENTORY,,2016.0,,year,23.943241,92.933604,Mizoram,Aizawl,Kepran slide,2016.0,Rainfall,Debris,Slide,Active,1200.0,,,Geological Survey of India (GSI) inventory,MIZ/AIZ/84A13/2016/12,,GSI:11711,1,GSI,False,SOURCE,HIGH,23.943_92.934,,False,,OBJECTID=11711,LandslideGuard_Project_Master,,,,23.943241,92.933604,23.943241,92.933604,True,23.943,92.934,
IND-INV-028915,INVENTORY,,2016.0,,year,23.94325,92.933611,Mizoram,Aizawl,Kepran slide,2016.0,Heavy rainfall prior to landsliding reported,Debris,Slide,Active,1200.0,,,Geological Survey of India (GSI) inventory,MZ/AZL/84A13/2016/03,,GSI:13577,1,GSI,False,SOURCE,HIGH,23.943_92.934,,False,,OBJECTID=13577,LandslideGuard_Project_Master,,,,23.94325,92.933611,23.94325,92.933611,True,23.943,92.934,
IND-INV-028920,INVENTORY,,2016.0,,year,23.891722,92.84925,Mizoram,Aizawl,,2016.0,Rainfall,Debris,Slide,Active,10.0,,,Geological Survey of India (GSI) inventory,MIZ/AIZ/84A13/2016/28,,GSI:10298,1,GSI,False,SOURCE,HIGH,23.892_92.849,,False,,OBJECTID=10298,LandslideGuard_Project_Master,,,,23.891722,92.84925,23.891722,92.84925,True,23.892,92.849,
IND-INV-028921,INVENTORY,,2016.0,,year,23.891722,92.84925,Mizoram,Aizawl,,2016.0,Rainfall,Debris,Slide,Suspended,2.0,,,Geological Survey of India (GSI) inventory,MIZ/AIZ/84A13/2016/29,,GSI:10299,1,GSI,False,SOURCE,HIGH,23.892_92.849,,False,,OBJECTID=10299,LandslideGuard_Project_Master,,,,23.891722,92.84925,23.891722,92.84925,True,23.892,92.849,
IND-INV-028933,INVENTORY,,2016.0,,year,23.788722,92.837833,Mizoram,Aizawl,,2016.0,Rainfall,Debris,Slide,Active,28.0,,,Geological Survey of India (GSI) inventory,MIZ/AIZ/84A13/2016/42,,GSI:11753,1,GSI,False,SOURCE,HIGH,23.789_92.838,,False,,OBJECTID=11753,LandslideGuard_Project_Master,,,,23.788722,92.837833,23.788722,92.837833,True,23.789,92.838,
IND-INV-028934,INVENTORY,,2016.0,,year,23.788722,92.837833,Mizoram,Aizawl,,2016.0,Rainfall,Debris,Slide,Active,15.0,,,Geological Survey of India (GSI) inventory,MIZ/AIZ/84A13/2016/43,,GSI:11754,1,GSI,False,SOURCE,HIGH,23.789_92.838,,False,,OBJECTID=11754,LandslideGuard_Project_Master,,,,23.788722,92.837833,23.788722,92.837833,True,23.789,92.838,
IND-INV-028940,INVENTORY,,2016.0,,year,23.822086,92.826497,Mizoram,Aizawl,,2016.0,Rainfall,Rock,Fall,Suspended,3.0,,,Geological Survey of India (GSI) inventory,MIZ/AIZ/84A13/2016/38,,GSI:10512,1,GSI,False,SOURCE,HIGH,23.822_92.826,,False,,OBJECTID=10512,LandslideGuard_Project_Master,,,,23.822086,92.826497,23.822086,92.826497,True,23.822,92.826,
IND-INV-028941,INVENTORY,,2016.0,,year,23.822054,92.826453,Mizoram,Aizawl,,2016.0,Rainfall,Debris,Slide,Active,12.0,,,Geological Survey of India (GSI) inventory,MIZ/AIZ/84A13/2016/37,,GSI:11752,1,GSI,False,SOURCE,HIGH,23.822_92.826,,False,,OBJECTID=11752,LandslideGuard_Project_Master,,,,23.822054,92.826453,23.822054,92.826453,True,23.822,92.826,
IND-INV-028942,INVENTORY,,2016.0,,year,23.819269,92.826983,Mizoram,Aizawl,,2016.0,Rainfall,Debris,Slide,Suspended,2.0,,,Geological Survey of India (GSI) inventory,MIZ/AIZ/84A13/2016/36,,GSI:10511,1,GSI,False,SOURCE,HIGH,23.819_92.827,,False,,OBJECTID=10511,LandslideGuard_Project_Master,,,,23.819269,92.826983,23.819269,92.826983,True,23.819,92.827,
IND-INV-028943,INVENTORY,,2016.0,,year,23.819269,92.826983,Mizoram,Aizawl,,2016.0,Rainfall,Debris,Slide,Active,48.0,,,Geological Survey of India (GSI) inventory,MIZ/AIZ/84A13/2016/35,,GSI:11734,1,GSI,False,SOURCE,HIGH,23.819_92.827,,False,,OBJECTID=11734,LandslideGuard_Project_Master,,,,23.819269,92.826983,23.819269,92.826983,True,23.819,92.827,
IND-INV-028965,INVENTORY,,,,unknown,23.92294,92.65703,Mizoram,Aizawl,,,Heavy rainfall,Debris,Slide,Suspended,0.0,,,Geological Survey of India (GSI) inventory,MZ/AIZ/84A09/2014/07,,GSI:150,1,GSI,False,SOURCE,HIGH,23.923_92.657,,False,,OBJECTID=150,LandslideGuard_Project_Master,,,,23.92294,92.65703,23.92294,92.65703,True,23.923,92.657,
IND-INV-028966,INVENTORY,,2014.0,,year,23.923047,92.656696,Mizoram,Aizawl,,2014.0,Rainfall,Debris,Slide,Suspended,900.0,,,Geological Survey of India (GSI) inventory,MIZ/AIZ/84A09/2016/87,,GSI:10809,1,GSI,False,SOURCE,HIGH,23.923_92.657,,False,,OBJECTID=10809,LandslideGuard_Project_Master,,,,23.923047,92.656696,23.923047,92.656696,True,23.923,92.657,
IND-INV-028968,INVENTORY,,2016.0,,year,23.940106,92.680592,Mizoram,Aizawl,,2016.0,Rainfall,Debris,Slide,Suspended,60.0,,,Geological Survey of India (GSI) inventory,MIZ/AIZ/84A09/2016/89,,GSI:11541,1,GSI,False,SOURCE,HIGH,23.940_92.681,,False,,OBJECTID=11541,LandslideGuard_Project_Master,,,,23.940106,92.680592,23.940106,92.680592,True,23.94,92.681,
IND-INV-028969,INVENTORY,,2016.0,,year,23.940333,92.680833,Mizoram,Aizawl,,2016.0,Rainfall,Rock,Slide,Dormant,56.0,,,Geological Survey of India (GSI) inventory,MIZ/AIZ/84A09/2016/107,,GSI:11744,1,GSI,False,SOURCE,HIGH,23.940_92.681,,False,,OBJECTID=11744,LandslideGuard_Project_Master,,,,23.940333,92.680833,23.940333,92.680833,True,23.94,92.681,
